,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
7418,ec7c6bfed4adf361322a0b6d6e5bfc51,a687e5a5834b405de80b7b7e23839e05,delivered,2018-02-27 15:21:59,2018-02-27 15:35:34,2018-02-28 20:54:51,2018-03-07 18:45:30,2018-03-22 00:00:00,3a1b330608c1b5b631b506a0bc463905,5.0,,,2018-03-10 00:00:00,2018-03-11 15:03:04
7435,964937fd838e5fb7488cf417d7b60747,1ea95ad24c86534af3ded05ee2d7aefe,delivered,2017-03-10 17:55:34,2017-03-10 17:55:34,2017-03-13 10:19:05,2017-03-21 15:03:32,2017-04-06 00:00:00,ae26ad0c879d0898b0ac4ba992d0a19f,5.0,,,2017-03-22 00:00:00,2017-03-23 14:58:02
7436,964937fd838e5fb7488cf417d7b60747,1ea95ad24c86534af3ded05ee2d7aefe,delivered,2017-03-10 17:55:34,2017-03-10 17:55:34,2017-03-13 10:19:05,2017-03-21 15:03:32,2017-04-06 00:00:00,b3660036bce046fa596b3e7e45d2fa7b,5.0,,,2017-03-23 00:00:00,2017-03-23 14:58:28
7505,6f118f6a730ce35b230974f295f743f9,bd5519f537ebad36bee36923313d8198,delivered,2018-01-20 17:53:36,2018-01-22 13:55:25,2018-01-26 18:34:27,2018-02-07 22:08:23,2018-02-14 00:00:00,2b33838f229aecc9c2d73423b65e67a5,5.0,,,2018-02-08 00:00:00,2018-02-09 09:18:42
7506,6f118f6a730ce35b230974f295f743f9,bd5519f537ebad36bee36923313d8198,delivered,2018-01-20 17:53:36,2018-01-22 13:55:25,2018-01-26 18:34:27,2018-02-07 22:08:23,2018-02-14 00:00:00,f51c9e02992e0769176df80c50d9549e,5.0,,,2018-02-15 00:00:00,2018-02-19 13:15:14
7646,b1e45a9d2437f4116c3ff5de92d2a527,adac4d8a949f5d6da185e384a4140b18,delivered,2018-02-09 23:56:01,2018-02-10 00:10:32,2018-02-14 21:38:57,2018-03-12 22:18:31,2018-03-15 00:00:00,7ec2c286fa0f03537d4c89a2e25675d3,5.0,,,2018-03-09 00:00:00,2018-03-09 12:10:10
7647,b1e45a9d2437f4116c3ff5de92d2a527,adac4d8a949f5d6da185e384a4140b18,delivered,2018-02-09 23:56:01,2018-02-10 00:10:32,2018-02-14 21:38:57,2018-03-12 22:18:31,2018-03-15 00:00:00,934662ff7184407f5bd0a9a15804df51,5.0,,,2018-03-13 00:00:00,2018-03-16 11:30:25
7693,20efd9f000215e0bbefcf087e8cf3d61,e007ccb7fb0cf68447eb8258465d68c6,delivered,2017-06-06 23:09:17,2017-06-07 14:25:18,2017-06-08 13:03:35,2017-06-16 14:09:49,2017-06-30 00:00:00,6ca2937f94a03357106813cde7a695ac,5.0,,,2017-06-17 00:00:00,2017-06-22 00:02:45
7694,20efd9f000215e0bbefcf087e8cf3d61,e007ccb7fb0cf68447eb8258465d68c6,delivered,2017-06-06 23:09:17,2017-06-07 14:25:18,2017-06-08 13:03:35,2017-06-16 14:09:49,2017-06-30 00:00:00,38a89105704e24f96761c59f6ad3c30c,5.0,,,2017-06-21 00:00:00,2017-06-22 00:01:18
7706,3b132068223649635448d659e7826d12,44ffbbe638352715960ef277769549e2,delivered,2017-11-17 13:00:45,2017-11-17 13:55:26,2017-11-17 21:54:57,2017-11-23 17:52:59,2017-12-07 00:00:00,b29c2e66b40603d57bf2ea07a7757b71,5.0,,,2017-11-28 00:00:00,2017-11-28 21:14:31
7707,3b132068223649635448d659e7826d12,44ffbbe638352715960ef277769549e2,delivered,2017-11-17 13:00:45,2017-11-17 13:55:26,2017-11-17 21:54:57,2017-11-23 17:52:59,2017-12-07 00:00:00,f81be8488773ad9a21794c5ed0d018c5,5.0,,,2017-11-24 00:00:00,2017-11-24 14:52:54
7999,bbf6a647ecc68aa5e79d2cd75ef44c68,8d13b315c8e8e3d9011c9e9267cb8a70,delivered,2017-09-01 10:33:16,2017-09-02 10:45:16,2017-09-05 12:33:20,2017-09-13 18:53:49,2017-09-22 00:00:00,f06accc814c489560353ff9ea70f0c58,5.0,,Amei a tesoura com corte preciso recomendo para quem quer uma tesoura de qualidade entrega rapida,2017-09-13 00:00:00,2017-09-14 01:21:34
8000,bbf6a647ecc68aa5e79d2cd75ef44c68,8d13b315c8e8e3d9011c9e9267cb8a70,delivered,2017-09-01 10:33:16,2017-09-02 10:45:16,2017-09-05 12:33:20,2017-09-13 18:53:49,2017-09-22 00:00:00,38c0403dd24d46978ae5d66045015c20,5.0,,,2017-09-14 00:00:00,2017-09-15 00:29:39
8166,273177c9b2d2eb2a68a77ee39e726b52,8fe693b836b15ebda5ba1b71fe254a75,delivered,2017-03-01 15:02:59,2017-03-01 15:10:24,2017-03-02 14:23:45,2017-03-10 06:09:10,2017-03-31 00:00:00,4885fab6b57af3b9895321e9592ab843,5.0,,,2017-03-11 00:00:00,2017-03-12 01:59:00
8167,273177c9b2d2eb2a68a77ee39e726b52,8fe693b836b15ebda5ba1b71fe254a75,delivered,2017-03-01 15:02:59,2017-03-01 15:10:24,2017-03-02 14:23:45,2017-03-10 06:09:10,2017-03-31 00:00:00,9ee332340e369798b47cf243f1e3f99f,5.0,,,2017-03-14 00:00:00,2017-03-15 10:43:02
8241,d04aa7a56c20579debaf2cd69ce4dd73,d5f0e4db4039669c25d1d1fe428c8bcb,delivered,2017-03-05 20:49:57,2017-03-05 21:02:48,2017-03-08 10:40:40,2017-03-21 10:27:45,2017-03-31 00:00:00,ce03164d2a5dab475d695861cfda24ac,5.0,,Loja sempre agiu com correção.,2017-03-22 00:00:00,2017-03-23 12:15:13
8242,d04aa7a56c20579debaf2cd69ce4dd73,d5f0e4db4039669c25d1d1fe428c8bcb,delivered,2017-03-05 20:49:57,2017-03-05 21:02:48,2017-03-08 10:40:40,2017-03-21 10:27:45,2017-03-31 00:00:00,6bb4d719a7bd85a9f53d783f3027c467,5.0,,Produto correto. Sempre cumpre o prazo de entrega. ,2017-03-22 00:00:00,2017-03-23 12:13:55
8383,3e27524d3fd47ae21dd03342be78a94f,6a352f86204a7bf57c6d049267508794,delivered,2018-02-23 11:16:55,2018-02-23 11:31:07,2018-02-28 17:37:12,2018-03-01 19:12:16,2018-03-12 00:00:00,6db24beac4949cd3632e0bb61f6e27e3,5.0,,,2018-03-02 00:00:00,2018-03-05 21:14:20
8384,3e27524d3fd47ae21dd03342be78a94f,6a352f86204a7bf57c6d049267508794,delivered,2018-02-23 11:16:55,2018-02-23 11:31:07,2018-02-28 17:37:12,2018-03-01 19:12:16,2018-03-12 00:00:00,e4f5d304c6db235de443c31ca7a21bfa,5.0,,,2018-03-03 00:00:00,2018-03-05 21:15:29
8748,acbaf2e843c77c9749c79030163c8b81,82c4ae9f59304faecc7ea3ef42b253f4,delivered,2018-03-02 17:47:38,2018-03-03 14:10:37,2018-03-07 20:59:09,2018-04-17 20:08:43,2018-03-22 00:00:00,9d9eb5207f169ada1c0b552447ab4ae1,1.0,,,2018-03-25 00:00:00,2018-03-25 10:29:05
8749,acbaf2e843c77c9749c79030163c8b81,82c4ae9f59304faecc7ea3ef42b253f4,delivered,2018-03-02 17:47:38,2018-03-03 14:10:37,2018-03-07 20:59:09,2018-04-17 20:08:43,2018-03-22 00:00:00,f72dc5627bd78fb840c136295ae345f5,1.0,,,2018-03-25 00:00:00,2018-03-25 10:30:31
9055,073fa4be4665f397a289842b1053229c,a6647fe1eda9d07ff6f8084860cc890f,delivered,2018-01-12 16:19:27,2018-01-12 16:29:42,2018-01-17 18:32:05,2018-01-23 22:17:59,2018-02-09 00:00:00,5bdf704ce1edc91bc6c73abede903d1c,1.0,,,2018-01-24 00:00:00,2018-01-25 10:01:21
9056,073fa4be4665f397a289842b1053229c,a6647fe1eda9d07ff6f8084860cc890f,delivered,2018-01-12 16:19:27,2018-01-12 16:29:42,2018-01-17 18:32:05,2018-01-23 22:17:59,2018-02-09 00:00:00,55d37f60f12bd5af8b2185dda9ef6dea,5.0,,,2018-01-24 00:00:00,2018-01-24 20:26:57
9150,e00ed9d20c3479f9f0e9727ca9d60946,9eed0427964fdb6119f95015282a94b2,delivered,2017-12-17 10:50:19,2017-12-17 11:14:09,2017-12-20 20:09:35,2017-12-21 17:39:59,2018-01-05 00:00:00,406e32984dd5273582105460a79571af,5.0,,,2017-12-22 00:00:00,2017-12-22 21:10:19
9151,e00ed9d20c3479f9f0e9727ca9d60946,9eed0427964fdb6119f95015282a94b2,delivered,2017-12-17 10:50:19,2017-12-17 11:14:09,2017-12-20 20:09:35,2017-12-21 17:39:59,2018-01-05 00:00:00,68eb847f85bc01081e3ce1d881cb16ce,5.0,,,2017-12-22 00:00:00,2017-12-23 04:50:09
9164,f7c5c5ff5045e13c98901bbbf8e871d4,1d5f7303f8a2248f42cf919af8d77cc3,delivered,2017-07-26 18:22:31,2017-07-26 18:38:51,2017-07-28 17:35:33,2017-08-07 19:22:24,2017-08-18 00:00:00,c92bb5ae7ac1487097e9d330d4e972c7,5.0,,ótimo vendedor,2017-08-08 00:00:00,2017-08-11 10:54:28
9165,f7c5c5ff5045e13c98901bbbf8e871d4,1d5f7303f8a2248f42cf919af8d77cc3,delivered,2017-07-26 18:22:31,2017-07-26 18:38:51,2017-07-28 17:35:33,2017-08-07 19:22:24,2017-08-18 00:00:00,c7528903f66f3c8400f50ae8525e77f6,5.0,,lindooo,2017-08-08 00:00:00,2017-08-16 18:16:08
9183,e706d614326b76f48f24d82f86c0b2ed,6fd87c3e71f1826c38e560951b6f459c,delivered,2017-02-14 18:12:12,2017-02-14 18:25:13,2017-02-17 14:18:53,2017-03-03 14:03:32,2017-03-23 00:00:00,7d1a556b31dc7aac846bb8d3fae643c1,5.0,,Produto entregue antes do prazo e em perfeito estado . ,2017-03-04 00:00:00,2017-03-05 03:49:52
9184,e706d614326b76f48f24d82f86c0b2ed,6fd87c3e71f1826c38e560951b6f459c,delivered,2017-02-14 18:12:12,2017-02-14 18:25:13,2017-02-17 14:18:53,2017-03-03 14:03:32,2017-03-23 00:00:00,9ce6cc962bdad75923c6d9e26ba708c5,5.0,,Produto entregue antes do prazo e veio em perfeito estado . ,2017-03-04 00:00:00,2017-03-05 03:47:25
9294,5040757d4e06a4be96d3827b860b4e7c,0db6ca6d0557c5b2358816e1ed450384,delivered,2017-10-20 23:02:08,2017-10-20 23:14:10,2017-10-27 22:22:26,2017-11-06 22:24:38,2017-11-21 00:00:00,afd9b3d196f0acd81d79d8ccd79c2430,5.0,,,2017-10-31 00:00:00,2017-11-04 21:12:29
9295,5040757d4e06a4be96d3827b860b4e7c,0db6ca6d0557c5b2358816e1ed450384,delivered,2017-10-20 23:02:08,2017-10-20 23:14:10,2017-10-27 22:22:26,2017-11-06 22:24:38,2017-11-21 00:00:00,46abf3ea0b2710ad41390fdb79c32d84,5.0,,,2017-11-07 00:00:00,2017-11-10 20:07:48
9686,5795641bab8a44216bb7f551187af034,0f0d67fa1a4dbe0aeee78a2092dc9810,delivered,2018-01-05 14:56:40,2018-01-05 15:54:24,2018-01-15 21:38:59,2018-01-24 22:05:31,2018-02-16 00:00:00,3c13b1bfbeb1111f4842bdc89f3e54f1,4.0,,"O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais prático se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",2018-01-25 00:00:00,2018-01-27 11:40:32
9687,5795641bab8a44216bb7f551187af034,0f0d67fa1a4dbe0aeee78a2092dc9810,delivered,2018-01-05 14:56:40,2018-01-05 15:54:24,2018-01-15 21:38:59,2018-01-24 22:05:31,2018-02-16 00:00:00,60f5f0a052e9e69714ac1cdb485b8715,1.0,,,2018-01-21 00:00:00,2018-01-22 00:47:30
9772,a1d50a1883814a31c8629adf354c1013,be956253bc37e2bd8664907d89f70dd6,delivered,2017-05-16 12:28:33,2017-05-16 13:10:15,2017-05-17 14:09:36,2017-05-22 16:52:23,2017-06-07 00:00:00,4b260124c37fa1631a516b19eeee2558,5.0,,,2017-05-23 00:00:00,2017-05-24 03:46:59
9773,a1d50a1883814a31c8629adf354c1013,be956253bc37e2bd8664907d89f70dd6,delivered,2017-05-16 12:28:33,2017-05-16 13:10:15,2017-05-17 14:09:36,2017-05-22 16:52:23,2017-06-07 00:00:00,44d1e9165ec54b1d89d33594856af859,4.0,,,2017-05-24 00:00:00,2017-05-24 23:15:21
9927,565b0bdb5bfef65df5a23890967586f6,afe9bcbd1543a6585a04356bb91fb5f7,delivered,2017-08-25 23:07:34,2017-08-25 23:15:15,2017-08-28 13:44:59,2017-09-04 15:20:32,2017-09-19 00:00:00,b5170254268050e30337c3f408805395,5.0,,,2017-09-05 00:00:00,2017-09-08 23:08:53
9928,565b0bdb5bfef65df5a23890967586f6,afe9bcbd1543a6585a04356bb91fb5f7,delivered,2017-08-25 23:07:34,2017-08-25 23:15:15,2017-08-28 13:44:59,2017-09-04 15:20:32,2017-09-19 00:00:00,9487a43f29708b00c4b6ef5af2441d1f,1.0,,,2017-09-07 00:00:00,2017-09-13 09:52:05
9986,42ae1967f68c90bb325783ac55d761ce,a7de5fdc43e51f84437e88b447da5fc2,delivered,2017-06-26 11:44:22,2017-06-26 11:55:25,2017-06-27 14:43:28,2017-07-02 11:37:22,2017-07-07 00:00:00,193d73d33b656807084215db91b23b8c,3.0,,,2017-07-19 00:00:00,2017-07-19 12:22:10
9987,42ae1967f68c90bb325783ac55d761ce,a7de5fdc43e51f84437e88b447da5fc2,delivered,2017-06-26 11:44:22,2017-06-26 11:55:25,2017-06-27 14:43:28,2017-07-02 11:37:22,2017-07-07 00:00:00,2c6c08892b83ba4c1be33037c2842294,4.0,,"Chegou um pouco amassada, mas nada de mais, e chegou antes do prazo.",2017-07-03 00:00:00,2017-07-05 19:06:59
10420,2739713764165279791b394484947e2d,05ba7b56ea0e3fb3b1af77cdae45d6f3,delivered,2017-05-06 17:54:59,2017-05-06 18:05:11,2017-05-09 09:55:04,2017-05-25 19:04:56,2017-05-31 00:00:00,b66f987b6b25ace45c0f755b5c58c2c8,3.0,,,2017-05-26 00:00:00,2017-05-29 08:59:36
10421,2739713764165279791b394484947e2d,05ba7b56ea0e3fb3b1af77cdae45d6f3,delivered,2017-05-06 17:54:59,2017-05-06 18:05:11,2017-05-09 09:55:04,2017-05-25 19:04:56,2017-05-31 00:00:00,77f1a000f9f3d97382cf32b6b3bb6e7a,5.0,,,2017-05-16 00:00:00,2017-05-17 00:00:17
10734,725c0e3b1689714b8acfa0b09022e600,79984707b6d7059f01e633f935b6f352,delivered,2017-08-12 01:33:50,2017-08-12 15:50:07,2017-08-15 10:04:14,2017-08-28 19:07:54,2017-09-14 00:00:00,9e461a4885dd9518ec89e6422cc08fa8,3.0,,,2017-08-25 00:00:00,2017-12-06 10:28:09
10735,725c0e3b1689714b8acfa0b09022e600,79984707b6d7059f01e633f935b6f352,delivered,2017-08-12 01:33:50,2017-08-12 15:50:07,2017-08-15 10:04:14,2017-08-28 19:07:54,2017-09-14 00:00:00,83b255536c31bd6ce651d89102b19b0a,3.0,,,2017-08-29 00:00:00,2017-12-06 10:26:45
10777,f014aa85d8f495d824d120e9035faacb,045b31c2888ad0ee254e1387e410ee89,delivered,2018-04-07 12:07:04,2018-04-07 12:28:17,2018-04-09 23:08:47,2018-04-11 16:26:31,2018-04-19 00:00:00,eb8d43b4f99e45d3c7a08abd8ef1ff41,5.0,,,2018-04-12 00:00:00,2018-04-13 11:41:43
10778,f014aa85d8f495d824d120e9035faacb,045b31c2888ad0ee254e1387e410ee89,delivered,2018-04-07 12:07:04,2018-04-07 12:28:17,2018-04-09 23:08:47,2018-04-11 16:26:31,2018-04-19 00:00:00,86788dd2f0472ea4fbbcbe0daf10e267,4.0,,,2018-04-12 00:00:00,2018-04-14 20:59:33
10876,cc1b834e8d019a8c71e3c3b1a23edc61,f62e45f852ad657d07cdc9b96da1ff44,delivered,2018-01-14 22:48:28,2018-01-14 23:20:27,2018-01-15 21:01:09,2018-01-30 18:45:09,2018-02-16 00:00:00,54daab04440b00f318d2c9a0854aafc0,4.0,,,2018-01-24 00:00:00,2018-01-24 21:32:10
10877,cc1b834e8d019a8c71e3c3b1a23edc61,f62e45f852ad657d07cdc9b96da1ff44,delivered,2018-01-14 22:48:28,2018-01-14 23:20:27,2018-01-15 21:01:09,2018-01-30 18:45:09,2018-02-16 00:00:00,f09eb55a7410e8624c0d538b856b9580,3.0,,,2018-01-31 00:00:00,2018-01-31 21:29:46
11097,b9eb9fbcca54dfce1d087c752d0f4b35,3824319059ed4febc68d625e63f29eee,delivered,2017-10-11 10:23:09,2017-10-12 03:00:12,2017-10-16 22:52:14,2017-10-25 17:13:05,2017-11-09 00:00:00,3d635999da844a3b3e463959a0aff863,5.0,,,2017-10-26 00:00:00,2017-10-26 22:22:45
11098,b9eb9fbcca54dfce1d087c752d0f4b35,3824319059ed4febc68d625e63f29eee,delivered,2017-10-11 10:23:09,2017-10-12 03:00:12,2017-10-16 22:52:14,2017-10-25 17:13:05,2017-11-09 00:00:00,e8f7dfaf855afb7c0bbc3b55c25d31e3,5.0,,,2017-10-26 00:00:00,2017-10-26 22:23:26
11736,39948b49e7e68844f9f5a31d12a3c4c6,810d6e6ff6e67c94075b39488b77632c,delivered,2018-03-20 17:23:39,2018-03-22 02:50:09,2018-03-27 19:03:57,2018-03-28 20:06:36,2018-04-06 00:00:00,71c578d79c27a6b55335ac05d30f0cd5,4.0,,,2018-03-29 00:00:00,2018-03-30 09:43:18
11737,39948b49e7e68844f9f5a31d12a3c4c6,810d6e6ff6e67c94075b39488b77632c,delivered,2018-03-20 17:23:39,2018-03-22 02:50:09,2018-03-27 19:03:57,2018-03-28 20:06:36,2018-04-06 00:00:00,bf796bbf98859accfb3e19189995b931,3.0,,"Então Gostei Mais veio diferente do que eu pedi, mais Gostei também, a entrega foi bem rápida",2018-03-30 00:00:00,2018-04-05 02:08:02
11744,2ee31a66f128a2600acad318260c9e01,9b664da3a5e00d8fb61180a99fbba5ff,delivered,2018-02-26 08:38:32,2018-02-26 08:50:25,2018-02-26 20:24:36,2018-03-15 18:12:17,2018-03-28 00:00:00,3f70f5511ae8cb4e9427302bbabfc33b,5.0,,"muito bom
",2018-03-16 00:00:00,2018-03-20 15:27:50
11745,2ee31a66f128a2600acad318260c9e01,9b664da3a5e00d8fb61180a99fbba5ff,delivered,2018-02-26 08:38:32,2018-02-26 08:50:25,2018-02-26 20:24:36,2018-03-15 18:12:17,2018-03-28 00:00:00,e4f91b8c9edf98c6b49d89a6b475968d,5.0,,,2018-03-16 00:00:00,2018-03-17 00:10:27
11881,b8fdf0a70040d5461adca8f95ba4171a,a56a99918e8686b7d35af612dd30e86e,delivered,2017-12-01 12:18:11,2017-12-02 02:38:25,2017-12-04 17:52:59,2018-01-05 17:06:15,2018-01-04 00:00:00,ba69d8c9ff524792f380378510bdae64,3.0,,"Comprei um kit para casael e um para solteiro. Apesar de tê-las comprado no mesmo carrinho, paguei dois fretes e as encomendas vieram separadas. O de solteiro não foi entregue na minha casa e retornou",2018-01-06 00:00:00,2018-01-13 00:53:57
11882,b8fdf0a70040d5461adca8f95ba4171a,a56a99918e8686b7d35af612dd30e86e,delivered,2017-12-01 12:18:11,2017-12-02 02:38:25,2017-12-04 17:52:59,2018-01-05 17:06:15,2018-01-04 00:00:00,854ce3274684322d2ad677b5246530c0,1.0,,"Comprei dois produtos iguais, tive que pagar frete separado. E pra piorar umas das encomendas retornaou e eu não sei como vou fazer para receber minha encomenda. Não recomendo esta empresa.",2018-01-04 00:00:00,2018-01-05 16:15:21
12060,5f32fe4a0180fa919a3a01ec75e5ba12,6364e6758c586ecffceded7d3a988efb,delivered,2017-11-15 18:44:53,2017-11-15 18:55:35,2017-11-16 17:51:04,2017-11-17 22:32:13,2017-11-29 00:00:00,24c21eff247d9dd67d6e7ba8fb0321eb,5.0,,,2017-11-22 00:00:00,2017-11-22 15:06:33
12061,5f32fe4a0180fa919a3a01ec75e5ba12,6364e6758c586ecffceded7d3a988efb,delivered,2017-11-15 18:44:53,2017-11-15 18:55:35,2017-11-16 17:51:04,2017-11-17 22:32:13,2017-11-29 00:00:00,098d8392d1493b99a67b8cfa9dc03b68,5.0,,,2017-11-18 00:00:00,2017-11-19 07:40:30
12076,03c939fd7fd3b38f8485a0f95798f1f6,2a35ad9f439dfc62d35a0202e71d6c66,delivered,2018-02-25 21:01:08,2018-02-26 09:35:46,2018-02-26 22:46:40,2018-03-19 21:48:52,2018-04-02 00:00:00,b04ed893318da5b863e878cd3d0511df,3.0,,"Um ponto negativo que achei foi a cobrança de 3 taxas de entregas, sendo que comprei os 3 produtos iguais numa só compra.
E mesmo comprando os produtos juntos, chegaram separados.",2018-03-20 00:00:00,2018-03-21 02:28:23
12077,03c939fd7fd3b38f8485a0f95798f1f6,2a35ad9f439dfc62d35a0202e71d6c66,delivered,2018-02-25 21:01:08,2018-02-26 09:35:46,2018-02-26 22:46:40,2018-03-19 21:48:52,2018-04-02 00:00:00,f4bb9d6dd4fb6dcc2298f0e7b17b8e1e,4.0,,,2018-03-29 00:00:00,2018-03-30 00:29:09
12078,03c939fd7fd3b38f8485a0f95798f1f6,2a35ad9f439dfc62d35a0202e71d6c66,delivered,2018-02-25 21:01:08,2018-02-26 09:35:46,2018-02-26 22:46:40,2018-03-19 21:48:52,2018-04-02 00:00:00,405eb2ea45e1dbe2662541ae5b47e2aa,3.0,,Seria ótimo se tivesem entregue os 3 (três) pedidos de uma única vez.,2018-03-06 00:00:00,2018-03-06 19:50:32
12488,075a544c5f4ed4bb75f82b160465fe76,8c0a260a33c95286a9a851fe8bf42797,delivered,2018-02-22 15:17:38,2018-02-22 15:35:27,2018-02-27 19:23:49,2018-03-05 20:58:53,2018-03-20 00:00:00,c5f404138d9568bebb5dde204d15b25f,3.0,,,2018-03-06 00:00:00,2018-03-07 12:32:38
12489,075a544c5f4ed4bb75f82b160465fe76,8c0a260a33c95286a9a851fe8bf42797,delivered,2018-02-22 15:17:38,2018-02-22 15:35:27,2018-02-27 19:23:49,2018-03-05 20:58:53,2018-03-20 00:00:00,6902c7530ba05c8f2927697108f42732,1.0,,"Estou aguardando a encomenda. 
Recebi o aviso de dificuldade na entrega, mas ninguém entrou em contato para dizer o q realmente aconteceu. ",2018-03-17 00:00:00,2018-03-17 19:39:26
12623,14f75c9606fc12baa607bebe380d7237,38e7bc65880a2256fd6496257dd42ae8,delivered,2017-08-10 18:04:32,2017-08-10 18:15:19,2017-08-14 14:16:01,2017-08-25 20:26:41,2017-09-01 00:00:00,fb962e0e8c73e6e359ce7d34de8571ed,5.0,,,2017-08-26 00:00:00,2017-08-29 22:57:08
12624,14f75c9606fc12baa607bebe380d7237,38e7bc65880a2256fd6496257dd42ae8,delivered,2017-08-10 18:04:32,2017-08-10 18:15:19,2017-08-14 14:16:01,2017-08-25 20:26:41,2017-09-01 00:00:00,bbb6c3d73097a3ac50d0ccd9c7607ad3,4.0,,,2017-08-26 00:00:00,2017-08-28 19:39:19
12917,19fe6cd13dca5943f17abd2c37c46abd,ee2cb1f148f1e7ac8293287c6c8b1d0a,delivered,2017-09-09 08:41:10,2017-09-12 04:46:01,2017-09-13 12:48:09,2017-09-14 11:39:50,2017-09-25 00:00:00,4feb650d97f5ba389164497af821764f,5.0,,,2017-09-15 00:00:00,2017-09-22 16:40:26
12918,19fe6cd13dca5943f17abd2c37c46abd,ee2cb1f148f1e7ac8293287c6c8b1d0a,delivered,2017-09-09 08:41:10,2017-09-12 04:46:01,2017-09-13 12:48:09,2017-09-14 11:39:50,2017-09-25 00:00:00,d23bba9a2f1d16e5505a02e5968c1e68,5.0,,,2017-09-15 00:00:00,2017-09-22 16:39:24
13136,9aef5cb54685c53c5dd0b28727ff1203,9307cfa073da17b120a650f7b2361afb,delivered,2018-03-04 15:21:49,2018-03-04 15:35:29,2018-03-06 16:30:05,2018-03-13 10:32:21,2018-04-02 00:00:00,2cb0dab5686731a9973f11fe97814d93,5.0,,Maravilhoso ,2018-03-10 00:00:00,2018-03-12 21:29:15
13137,9aef5cb54685c53c5dd0b28727ff1203,9307cfa073da17b120a650f7b2361afb,delivered,2018-03-04 15:21:49,2018-03-04 15:35:29,2018-03-06 16:30:05,2018-03-13 10:32:21,2018-04-02 00:00:00,4154bc1bb460abbd37edbe72004b932e,5.0,,,2018-03-14 00:00:00,2018-03-14 19:37:09
13380,a4b276bd4a9eba543ec90cdf29a67308,9d20953453325b0f8badf470f570f98c,delivered,2017-06-15 08:53:26,2017-06-15 09:05:08,2017-06-23 13:33:00,2017-06-27 13:59:39,2017-07-05 00:00:00,0c2915e69ee09c18b9c15b8035bdc5ff,4.0,,"Manta bonita e grande, exatamente como estava no site. Gostei!!!
",2017-06-20 00:00:00,2017-06-21 00:14:13
13381,a4b276bd4a9eba543ec90cdf29a67308,9d20953453325b0f8badf470f570f98c,delivered,2017-06-15 08:53:26,2017-06-15 09:05:08,2017-06-23 13:33:00,2017-06-27 13:59:39,2017-07-05 00:00:00,36ec7beab972a0bd81e25c048195342f,2.0,,Razoável. Achei a manta muito fina.,2017-06-28 00:00:00,2017-06-29 06:27:18
13415,bf593abe2928b23b60cee1ff3471a4dd,9deff18f168c804c9ef00f47ccb2f6c4,delivered,2017-06-08 23:17:57,2017-06-08 23:25:16,2017-06-09 11:18:16,2017-06-16 12:51:59,2017-07-06 00:00:00,84e1b02ff4ed50cc9823db1ce911e879,1.0,,Recebi um cortador de salada ao invés das gaiolas,2017-06-17 00:00:00,2017-06-25 19:57:43
13416,bf593abe2928b23b60cee1ff3471a4dd,9deff18f168c804c9ef00f47ccb2f6c4,delivered,2017-06-08 23:17:57,2017-06-08 23:25:16,2017-06-09 11:18:16,2017-06-16 12:51:59,2017-07-06 00:00:00,92a80852ab2845d8362547405ddceb36,5.0,,da forma que eu esperava,2017-06-14 00:00:00,2017-06-19 15:06:40
13499,77ef3216467887c78ddec18de86a58b9,15e8864e8fee53b6d9741f1a084a1007,delivered,2018-07-18 18:25:54,2018-07-20 05:05:08,2018-07-20 15:02:00,2018-07-31 21:54:43,2018-08-03 00:00:00,6fbd8ef5367bd723d426167e479c7326,5.0,,,2018-08-01 00:00:00,2018-08-08 22:20:22
13500,77ef3216467887c78ddec18de86a58b9,15e8864e8fee53b6d9741f1a084a1007,delivered,2018-07-18 18:25:54,2018-07-20 05:05:08,2018-07-20 15:02:00,2018-07-31 21:54:43,2018-08-03 00:00:00,12f2fd663de5670387805fd70ece2e21,5.0,,,2018-07-26 00:00:00,2018-07-29 17:02:57
13564,d14639e8e6808119a16fde091d30b2d2,f9e5de2b9cdd6adc08fcf8a858a0c1a1,delivered,2017-06-11 13:29:42,2017-06-11 13:42:32,2017-06-13 15:02:02,2017-06-21 15:48:45,2017-07-11 00:00:00,0a63634ec52a0eade5465cb0a8f299dc,5.0,,,2017-06-22 00:00:00,2017-06-26 00:29:13
13565,d14639e8e6808119a16fde091d30b2d2,f9e5de2b9cdd6adc08fcf8a858a0c1a1,delivered,2017-06-11 13:29:42,2017-06-11 13:42:32,2017-06-13 15:02:02,2017-06-21 15:48:45,2017-07-11 00:00:00,24737ff8b6edfc08777d736a001b07c5,5.0,,,2017-06-24 00:00:00,2017-06-26 00:28:47
